employer_id,employer_name,employer_site,industry_id,industry_name
1009.0,CSBI,,7,"Информационные технологии, системная интеграция, интернет"
117502.0,Диалог Информационные Технологии,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
9532.0,CSM,,7,"Информационные технологии, системная интеграция, интернет"
217737.0,"DSR, Группа Компаний",,7,"Информационные технологии, системная интеграция, интернет"
172.0,1C-Рарус,,7,"Информационные технологии, системная интеграция, интернет"
184175.0,ИнфоСофт,,7,"Информационные технологии, системная интеграция, интернет"
1607513.0,ГисАвто,,7,"Информационные технологии, системная интеграция, интернет"
184175.0,ИнфоСофт,,7,"Информационные технологии, системная интеграция, интернет"
838027.0,Playtox,,7,"Информационные технологии, системная интеграция, интернет"
1607513.0,ГисАвто,,7,"Информационные технологии, системная интеграция, интернет"
2460946.0,Умное пространство,,7,"Информационные технологии, системная интеграция, интернет"
2460946.0,Умное пространство,,7,"Информационные технологии, системная интеграция, интернет"
10156.0,Интерфакс,,7,"Информационные технологии, системная интеграция, интернет"
1877904.0,Exactpro,,7,"Информационные технологии, системная интеграция, интернет"
1877904.0,Exactpro,,7,"Информационные технологии, системная интеграция, интернет"
1317765.0,Спейс-О Технологии,,7,"Информационные технологии, системная интеграция, интернет"
983818.0,"Промавтоматика, Центр Автоматизации",,7,"Информационные технологии, системная интеграция, интернет"
108780.0,ГК СКАУТ,,7,"Информационные технологии, системная интеграция, интернет"
108780.0,ГК СКАУТ,,7,"Информационные технологии, системная интеграция, интернет"
156424.0,GDC (ICL Services),,7,"Информационные технологии, системная интеграция, интернет"
1317765.0,Спейс-О Технологии,,7,"Информационные технологии, системная интеграция, интернет"
1026644.0,IT-компания Атма,,7,"Информационные технологии, системная интеграция, интернет"
58432.0,Инициум,,7,"Информационные технологии, системная интеграция, интернет"
2660428.0,Scalaxi Group,,7,"Информационные технологии, системная интеграция, интернет"
2660428.0,Scalaxi Group,,7,"Информационные технологии, системная интеграция, интернет"
95255.0,MGCOM,,7,"Информационные технологии, системная интеграция, интернет"
1353587.0,Бюро Погодаева,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
834912.0,Infinnity Solutions,,7,"Информационные технологии, системная интеграция, интернет"
834912.0,Infinnity Solutions,,7,"Информационные технологии, системная интеграция, интернет"
697715.0,Островок.ру,,7,"Информационные технологии, системная интеграция, интернет"
219425.0,Кокос,,7,"Информационные технологии, системная интеграция, интернет"
3083787.0,Айтек инфо,,7,"Информационные технологии, системная интеграция, интернет"
642985.0,Freemake,,7,"Информационные технологии, системная интеграция, интернет"
12878.0,МФИ Софт,,7,"Информационные технологии, системная интеграция, интернет"
2460946.0,Умное пространство,,7,"Информационные технологии, системная интеграция, интернет"
3132.0,Paragon Software,,7,"Информационные технологии, системная интеграция, интернет"
3132.0,Paragon Software,,7,"Информационные технологии, системная интеграция, интернет"
41862.0,СКБ Контур,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
61751.0,BananaWeb,,7,"Информационные технологии, системная интеграция, интернет"
1728894.0,Иванов Павел Владимирович,,7,"Информационные технологии, системная интеграция, интернет"
3343.0,"АТОЛ, группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
1877904.0,Exactpro,,7,"Информационные технологии, системная интеграция, интернет"
72977.0,БАРС Груп,,7,"Информационные технологии, системная интеграция, интернет"
93051.0,ЛАД,,7,"Информационные технологии, системная интеграция, интернет"
1544241.0,G5 Entertainment AB,,7,"Информационные технологии, системная интеграция, интернет"
12878.0,МФИ Софт,,7,"Информационные технологии, системная интеграция, интернет"
4585.0,ЦРТ | Группа компаний,,7,"Информационные технологии, системная интеграция, интернет"
1544241.0,G5 Entertainment AB,,7,"Информационные технологии, системная интеграция, интернет"
120289.0,"Форус, Группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
102501.0,LG Electronics Inc.,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
1613743.0,КЭШОФФ,,7,"Информационные технологии, системная интеграция, интернет"
72977.0,БАРС Груп,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
1030953.0,Инвольта,,7,"Информационные технологии, системная интеграция, интернет"
2733062.0,Философия.ИТ,,7,"Информационные технологии, системная интеграция, интернет"
6769.0,"EPAM Systems, Inc.",,7,"Информационные технологии, системная интеграция, интернет"
78638.0,Тинькофф,,7,"Информационные технологии, системная интеграция, интернет"
656481.0,Biglion,,7,"Информационные технологии, системная интеграция, интернет"
100424.0,"Единая электронная торговая площадка, АО (группа ВТБ)",,7,"Информационные технологии, системная интеграция, интернет"
1057.0,Лаборатория Касперского,,7,"Информационные технологии, системная интеграция, интернет"
78638.0,Тинькофф,,7,"Информационные технологии, системная интеграция, интернет"
1096944.0,CodeInside,,7,"Информационные технологии, системная интеграция, интернет"
643031.0,Абсолют – Софт корпоративные проекты,,7,"Информационные технологии, системная интеграция, интернет"
2381.0,Softline,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2460946.0,Умное пространство,,7,"Информационные технологии, системная интеграция, интернет"
1941095.0,Russian IT group,,7,"Информационные технологии, системная интеграция, интернет"
2643808.0,«Баланс-Платформа»,,7,"Информационные технологии, системная интеграция, интернет"
2733062.0,Философия.ИТ,,7,"Информационные технологии, системная интеграция, интернет"
2733062.0,Философия.ИТ,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
2710476.0,ХИТ ТАРГЕТ,,7,"Информационные технологии, системная интеграция, интернет"
4156.0,OpenWay Group,,7,"Информационные технологии, системная интеграция, интернет"
3778.0,ИнфоТеКС,,7,"Информационные технологии, системная интеграция, интернет"
865.0,TerraLink,,7,"Информационные технологии, системная интеграция, интернет"
668511.0,ДартИТ,,7,"Информационные технологии, системная интеграция, интернет"
668511.0,ДартИТ,,7,"Информационные технологии, системная интеграция, интернет"
2444097.0,МЕГОГО,,7,"Информационные технологии, системная интеграция, интернет"
11749.0,ЦеТК,,7,"Информационные технологии, системная интеграция, интернет"
2750248.0,i-Digital,,7,"Информационные технологии, системная интеграция, интернет"
1106400.0,Mediterra,,7,"Информационные технологии, системная интеграция, интернет"
1057.0,Лаборатория Касперского,,7,"Информационные технологии, системная интеграция, интернет"
883362.0,Оджетто,,7,"Информационные технологии, системная интеграция, интернет"
883362.0,Оджетто,,7,"Информационные технологии, системная интеграция, интернет"
2750248.0,i-Digital,,7,"Информационные технологии, системная интеграция, интернет"
4585.0,ЦРТ | Группа компаний,,7,"Информационные технологии, системная интеграция, интернет"
147785.0,Инфолинк,,7,"Информационные технологии, системная интеграция, интернет"
1508902.0,КэшФоБрендс,,7,"Информационные технологии, системная интеграция, интернет"
1440139.0,Информационные системы для бизнеса,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
8550.0,Центр финансовых технологий,,7,"Информационные технологии, системная интеграция, интернет"
37290.0,ИСТ,,7,"Информационные технологии, системная интеграция, интернет"
37290.0,ИСТ,,7,"Информационные технологии, системная интеграция, интернет"
37290.0,ИСТ,,7,"Информационные технологии, системная интеграция, интернет"
37290.0,ИСТ,,7,"Информационные технологии, системная интеграция, интернет"
5588.0,AXELOT,,7,"Информационные технологии, системная интеграция, интернет"
3945.0,Netcracker Technology Corp.,,7,"Информационные технологии, системная интеграция, интернет"
851716.0,ASD Technologies,,7,"Информационные технологии, системная интеграция, интернет"
8550.0,Центр финансовых технологий,,7,"Информационные технологии, системная интеграция, интернет"
1057.0,Лаборатория Касперского,,7,"Информационные технологии, системная интеграция, интернет"
1719136.0,ДЖОЙ МАНИ,,7,"Информационные технологии, системная интеграция, интернет"
8550.0,Центр финансовых технологий,,7,"Информационные технологии, системная интеграция, интернет"
139.0,IBS,,7,"Информационные технологии, системная интеграция, интернет"
831592.0,Байтэкс,,7,"Информационные технологии, системная интеграция, интернет"
3177.0,Первый БИТ,,7,"Информационные технологии, системная интеграция, интернет"
2821347.0,Titanium Project,,7,"Информационные технологии, системная интеграция, интернет"
2716.0,Intel Corporation,,7,"Информационные технологии, системная интеграция, интернет"
8550.0,Центр финансовых технологий,,7,"Информационные технологии, системная интеграция, интернет"
9188.0,Бюджетные и Финансовые Технологии,,7,"Информационные технологии, системная интеграция, интернет"
9188.0,Бюджетные и Финансовые Технологии,,7,"Информационные технологии, системная интеграция, интернет"
139.0,IBS,,7,"Информационные технологии, системная интеграция, интернет"
618292.0,FIX,,7,"Информационные технологии, системная интеграция, интернет"
2664647.0,ИНТЕРНЕТ-БИЗНЕС-СИСТЕМЫ,,7,"Информационные технологии, системная интеграция, интернет"
653947.0,Group-IB,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
547461.0,"Victory, Дизайн-студия",,7,"Информационные технологии, системная интеграция, интернет"
1057.0,Лаборатория Касперского,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
2825939.0,ART WEB,,7,"Информационные технологии, системная интеграция, интернет"
84585.0,Avito,,7,"Информационные технологии, системная интеграция, интернет"
721618.0,ЦСБ-Систем,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
1740.0,Яндекс,,7,"Информационные технологии, системная интеграция, интернет"
2830859.0,DN Group,,7,"Информационные технологии, системная интеграция, интернет"
,"Ведущий IT интегратор, предлагающий услуги по оптимизации и автоматизации бизнес-процессов, внедрению информационных систем, ИТ",,7,"Информационные технологии, системная интеграция, интернет"
2855036.0,TechSolutions,,7,"Информационные технологии, системная интеграция, интернет"
1748773.0,Зионек,,7,"Информационные технологии, системная интеграция, интернет"
1057.0,Лаборатория Касперского,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2336426.0,oneFactor,,7,"Информационные технологии, системная интеграция, интернет"
848515.0,Агентство коммуникаций AVANT,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
168307.0,DINO Systems,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
4824.0,МОНТ,,7,"Информационные технологии, системная интеграция, интернет"
41474.0,Глобал-ИТ,,7,"Информационные технологии, системная интеграция, интернет"
156424.0,GDC (ICL Services),,7,"Информационные технологии, системная интеграция, интернет"
1846816.0,Софт Билдинг,,7,"Информационные технологии, системная интеграция, интернет"
4080.0,Accenture,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
725989.0,Атос АйТи Солюшенс энд Сервисез,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
3177.0,Первый БИТ,,7,"Информационные технологии, системная интеграция, интернет"
4233.0,X5 RETAIL GROUP,,7,"Информационные технологии, системная интеграция, интернет"
697715.0,Островок.ру,,7,"Информационные технологии, системная интеграция, интернет"
1925969.0,СофтТелематика,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
8884.0,Доктор Веб,,7,"Информационные технологии, системная интеграция, интернет"
920611.0,ПРО ДЕВЕЛОПМЕНТ,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
11749.0,ЦеТК,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
2402359.0,wizart.pro (ИП Холостенко Я.И.),,7,"Информационные технологии, системная интеграция, интернет"
1054705.0,Информационные Технологии Бизнеса,,7,"Информационные технологии, системная интеграция, интернет"
609089.0,Good Line,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
870069.0,Seldon,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
139.0,IBS,,7,"Информационные технологии, системная интеграция, интернет"
41862.0,СКБ Контур,,7,"Информационные технологии, системная интеграция, интернет"
1019709.0,Блокчейн платформа CREDITS,,7,"Информационные технологии, системная интеграция, интернет"
1194366.0,"Ритейл Сервис, Группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
738.0,Auriga,,7,"Информационные технологии, системная интеграция, интернет"
3916.0,BearingPoint,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
17266.0,Теком,,7,"Информационные технологии, системная интеграция, интернет"
1429999.0,ЦИАН ГРУПП,,7,"Информационные технологии, системная интеграция, интернет"
238354.0,AGIMA,,7,"Информационные технологии, системная интеграция, интернет"
1429999.0,ЦИАН ГРУПП,,7,"Информационные технологии, системная интеграция, интернет"
1544241.0,G5 Entertainment AB,,7,"Информационные технологии, системная интеграция, интернет"
1544241.0,G5 Entertainment AB,,7,"Информационные технологии, системная интеграция, интернет"
910375.0,ТРИДИВИ,,7,"Информационные технологии, системная интеграция, интернет"
2381.0,Softline,,7,"Информационные технологии, системная интеграция, интернет"
25.0,T-Systems RUS,,7,"Информационные технологии, системная интеграция, интернет"
913476.0,НТЦ Вулкан,,7,"Информационные технологии, системная интеграция, интернет"
1019709.0,Блокчейн платформа CREDITS,,7,"Информационные технологии, системная интеграция, интернет"
613776.0,1service,,7,"Информационные технологии, системная интеграция, интернет"
613776.0,1service,,7,"Информационные технологии, системная интеграция, интернет"
613776.0,1service,,7,"Информационные технологии, системная интеграция, интернет"
708648.0,Компания КомЛайн,,7,"Информационные технологии, системная интеграция, интернет"
772851.0,ТопЭксперт.РФ,,7,"Информационные технологии, системная интеграция, интернет"
1292199.0,Диджитал Медиа,,7,"Информационные технологии, системная интеграция, интернет"
2053498.0,УКЦ,,7,"Информационные технологии, системная интеграция, интернет"
124473.0,СибирьСофтПроект,,7,"Информационные технологии, системная интеграция, интернет"
2733062.0,Философия.ИТ,,7,"Информационные технологии, системная интеграция, интернет"
2978223.0,6th Grain,,7,"Информационные технологии, системная интеграция, интернет"
133086.0,"Проектная ПРАКТИКА, группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
999442.0,amoCRM,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
51162.0,Универсальная Финансовая Система,,7,"Информационные технологии, системная интеграция, интернет"
772851.0,ТопЭксперт.РФ,,7,"Информационные технологии, системная интеграция, интернет"
2643808.0,«Баланс-Платформа»,,7,"Информационные технологии, системная интеграция, интернет"
656481.0,Biglion,,7,"Информационные технологии, системная интеграция, интернет"
5672.0,Инфотекс Интернет Траст,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
33431.0,Корус АКС,,7,"Информационные технологии, системная интеграция, интернет"
816.0,MERLION,,7,"Информационные технологии, системная интеграция, интернет"
2500707.0,ИнвестПроект,,7,"Информационные технологии, системная интеграция, интернет"
914813.0,БТП,,7,"Информационные технологии, системная интеграция, интернет"
2402359.0,wizart.pro (ИП Холостенко Я.И.),,7,"Информационные технологии, системная интеграция, интернет"
55049.0,Ватком,,7,"Информационные технологии, системная интеграция, интернет"
665467.0,Гринатом,,7,"Информационные технологии, системная интеграция, интернет"
96981.0,Взлет Медиа,,7,"Информационные технологии, системная интеграция, интернет"
52511.0,"ХОСТ, Группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
636653.0,SibEDGE,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
1502373.0,Лонг Кэт,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
1740.0,Яндекс,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
1205479.0,Форвард,,7,"Информационные технологии, системная интеграция, интернет"
1913144.0,Серверные Технологии,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2836008.0,DOT GROUP,,7,"Информационные технологии, системная интеграция, интернет"
816.0,MERLION,,7,"Информационные технологии, системная интеграция, интернет"
594030.0,BI Consult,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
2632861.0,ВИВАТ ИНТЕЛЛЕКТ,,7,"Информационные технологии, системная интеграция, интернет"
233557.0,Студия ONEWAY,,7,"Информационные технологии, системная интеграция, интернет"
32570.0,ICL-КПО ВС,,7,"Информационные технологии, системная интеграция, интернет"
41862.0,СКБ Контур,,7,"Информационные технологии, системная интеграция, интернет"
1532867.0,Дом сайтов,,7,"Информационные технологии, системная интеграция, интернет"
579372.0,Космос-Веб,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
1190.0,Восточный Ветер,,7,"Информационные технологии, системная интеграция, интернет"
36006.0,Группа компаний Навигатор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
1185357.0,8bit group,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2739939.0,РуСеть,,7,"Информационные технологии, системная интеграция, интернет"
1716.0,НОРБИТ,,7,"Информационные технологии, системная интеграция, интернет"
238354.0,AGIMA,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
231783.0,AIM Consulting,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
1106400.0,Mediterra,,7,"Информационные технологии, системная интеграция, интернет"
2700198.0,Смарт Аналитикс,,7,"Информационные технологии, системная интеграция, интернет"
882.0,1С,,7,"Информационные технологии, системная интеграция, интернет"
2031478.0,Облачный ритеил,,7,"Информационные технологии, системная интеграция, интернет"
3132.0,Paragon Software,,7,"Информационные технологии, системная интеграция, интернет"
3132.0,Paragon Software,,7,"Информационные технологии, системная интеграция, интернет"
6189.0,Bell Integrator,,7,"Информационные технологии, системная интеграция, интернет"
2322.0,АйТи,,7,"Информационные технологии, системная интеграция, интернет"
2414803.0,Маркет Плато,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
2031478.0,Облачный ритеил,,7,"Информационные технологии, системная интеграция, интернет"
8620.0,Rambler&Co,,7,"Информационные технологии, системная интеграция, интернет"
1750142.0,Улей,,7,"Информационные технологии, системная интеграция, интернет"
3778.0,ИнфоТеКС,,7,"Информационные технологии, системная интеграция, интернет"
1740229.0,Город Иннополис,,7,"Информационные технологии, системная интеграция, интернет"
1740229.0,Город Иннополис,,7,"Информационные технологии, системная интеграция, интернет"
56119.0,Noveo,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
56119.0,Noveo,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
891956.0,ИКОМБИКС,,7,"Информационные технологии, системная интеграция, интернет"
587696.0,Энсайн (Nsign.ru),,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
906557.0,Сбербанк - Технологии,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
738.0,Auriga,,7,"Информационные технологии, системная интеграция, интернет"
738.0,Auriga,,7,"Информационные технологии, системная интеграция, интернет"
120289.0,"Форус, Группа компаний",,7,"Информационные технологии, системная интеграция, интернет"
67611.0,Тензор,,7,"Информационные технологии, системная интеграция, интернет"
9974.0,Деснол Софт,,7,"Информационные технологии, системная интеграция, интернет"
738.0,Auriga,,7,"Информационные технологии, системная интеграция, интернет"
1083682.0,Объединенный процессинговый центр,,7,"Информационные технологии, системная интеграция, интернет"
3095.0,Инфосистемы Джет,,7,"Информационные технологии, системная интеграция, интернет"
2825939.0,ART WEB,,7,"Информационные технологии, системная интеграция, интернет"
2987.0,КРОК инкорпорейтед,,7,"Информационные технологии, системная интеграция, интернет"
1398934.0,Save It Group,,7,"Информационные технологии, системная интеграция, интернет"
2097195.0,Devim,,7,"Информационные технологии, системная интеграция, интернет"
1740.0,Яндекс,,7,"Информационные технологии, системная интеграция, интернет"
1621147.0,Pyrus,,7,"Информационные технологии, системная интеграция, интернет"
2414803.0,Маркет Плато,,7,"Информационные технологии, системная интеграция, интернет"
2169609.0,Мастерская Степана Зайцева,,7,"Информационные технологии, системная интеграция, интернет"
3129027.0,Центр практического применения блокчейн технологий Орбита,,7,"Информационные технологии, системная интеграция, интернет"
